Subject,Is_Calming_Music,Trial_Number,Difficulty,Difficulty,Response_Time,Correct_Response,Actual_Response,Answered_Correctly
3,0,2,3,3,459,1,1,1
3,0,2,3,3,484,1,0,0
3,0,2,3,3,596,1,1,1
3,0,2,3,3,1031,1,1,1
3,0,2,3,3,1236,1,1,1
3,0,2,3,3,506,0,0,1
3,0,2,3,3,544,0,0,1
3,0,2,3,3,620,1,1,1
3,0,2,3,3,775,1,1,1
3,0,2,3,3,822,1,1,1
3,0,2,3,3,907,1,1,1
3,0,2,3,3,1012,1,1,1
3,0,2,3,3,512,0,0,1
3,0,2,3,3,1484,0,1,0
3,0,2,3,3,493,0,0,1
3,0,3,1,1,163,1,1,1
3,0,3,1,1,214,1,1,1
3,0,3,1,1,937,0,1,0
3,0,3,1,1,691,0,1,0
3,0,3,1,1,605,0,1,0
3,0,3,1,1,276,0,0,1
3,0,3,1,1,346,1,1,1
3,0,3,1,1,561,1,1,1
3,0,3,1,1,335,1,1,1
3,0,3,1,1,363,1,1,1
3,0,3,1,1,461,1,1,1
3,0,3,1,1,382,1,1,1
3,0,3,1,1,779,1,1,1
3,0,3,1,1,357,1,1,1
3,0,3,1,1,548,0,0,1
3,0,3,1,1,393,1,1,1
3,0,3,1,1,1156,1,1,1
3,0,3,1,1,632,1,1,1
3,0,3,1,1,284,1,1,1
3,0,3,1,1,172,1,1,1
3,0,4,3,3,543,1,1,1
3,0,4,3,3,1394,0,0,1
3,0,4,3,3,438,1,1,1
3,0,4,3,3,491,1,1,1
3,0,4,3,3,602,1,1,1
3,0,4,3,3,838,1,1,1
3,0,4,3,3,616,1,1,1
3,0,4,3,3,350,0,0,1
3,0,4,3,3,205,1,1,1
3,0,4,3,3,339,1,1,1
3,0,4,3,3,662,1,1,1
3,0,4,3,3,644,1,1,1
3,0,4,3,3,591,1,1,1
3,0,4,3,3,654,1,1,1
3,0,4,3,3,420,0,0,1
3,0,4,3,3,629,1,1,1
3,0,4,3,3,1262,0,1,0
3,0,4,3,3,441,0,0,1
3,0,4,3,3,235,1,1,1
3,0,5,1,1,164,0,0,1
3,0,5,1,1,62,1,1,1
3,0,5,1,1,633,1,1,1
3,0,5,1,1,277,1,1,1
3,0,5,1,1,168,1,1,1
3,0,5,1,1,201,1,1,1
3,0,5,1,1,84,1,1,1
3,0,5,1,1,519,0,0,1
3,0,5,1,1,231,0,0,1
3,0,5,1,1,46,1,1,1
3,0,5,1,1,160,1,1,1
3,0,5,1,1,401,1,1,1
3,0,5,1,1,408,0,0,1
3,0,5,1,1,485,1,1,1
3,0,5,1,1,451,0,1,0
3,0,5,1,1,847,1,1,1
3,0,5,1,1,488,1,1,1
3,0,5,1,1,695,1,1,1
3,0,5,1,1,840,1,0,0
3,0,5,1,1,600,1,1,1
3,0,6,3,3,689,1,1,1
3,0,6,3,3,914,1,1,1
3,0,6,3,3,610,1,1,1
3,0,6,3,3,625,1,1,1
3,0,6,3,3,344,0,0,1
3,0,6,3,3,588,0,0,1
3,0,6,3,3,348,1,1,1
3,0,6,3,3,551,1,1,1
3,0,6,3,3,385,1,0,0
3,0,6,3,3,760,0,1,0
3,0,6,3,3,318,0,0,1
3,0,6,3,3,505,1,1,1
3,0,6,3,3,624,1,1,1
3,0,6,3,3,514,1,1,1
3,0,6,3,3,276,0,0,1
3,0,6,3,3,138,1,1,1
3,0,6,3,3,750,1,1,1
3,0,6,3,3,335,1,1,1
3,0,6,3,3,449,1,1,1
3,0,7,1,1,325,1,1,1
3,0,7,1,1,190,1,1,1
3,0,7,1,1,468,1,1,1
3,0,7,1,1,406,1,1,1
3,0,7,1,1,76,1,1,1
3,0,7,1,1,205,1,1,1
3,0,7,1,1,522,0,1,0
3,0,7,1,1,252,1,1,1
3,0,7,1,1,251,1,1,1
3,0,7,1,1,261,0,0,1
3,0,7,1,1,278,0,0,1
3,0,7,1,1,95,1,1,1
3,0,7,1,1,104,1,1,1
3,0,7,1,1,144,0,0,1
3,0,7,1,1,399,1,1,1
3,0,7,1,1,162,1,1,1
3,0,7,1,1,108,1,1,1
3,0,7,1,1,34,1,1,1
3,0,7,1,1,106,1,1,1
3,0,7,1,1,164,0,0,1
3,0,7,1,1,169,1,1,1
3,0,8,3,3,42,1,1,1
3,0,8,3,3,583,1,1,1
3,0,8,3,3,416,1,1,1
3,0,8,3,3,163,1,0,0
3,0,8,3,3,376,1,1,1
3,0,8,3,3,493,1,1,1
3,0,8,3,3,184,0,0,1
3,0,8,3,3,342,0,0,1
3,0,8,3,3,323,1,1,1
3,0,8,3,3,562,1,1,1
3,0,8,3,3,447,1,1,1
3,0,8,3,3,357,0,1,0
3,0,8,3,3,283,1,1,1
3,0,8,3,3,332,1,1,1
3,0,8,3,3,247,0,0,1
3,0,8,3,3,1419,1,1,1
3,0,8,3,3,448,1,1,1
3,0,8,3,3,194,1,1,1
3,0,8,3,3,275,0,0,1
3,0,10,1,1,330,0,0,1
3,0,10,1,1,476,1,1,1
3,0,10,1,1,198,1,1,1
3,0,10,1,1,405,1,1,1
3,0,10,1,1,157,0,0,1
3,0,10,1,1,145,1,1,1
3,0,10,1,1,84,0,0,1
3,0,10,1,1,263,1,1,1
3,0,10,1,1,251,1,1,1
3,0,10,1,1,656,1,1,1
3,0,10,1,1,257,1,1,1
3,0,10,1,1,287,1,1,1
3,0,10,1,1,174,1,1,1
3,0,10,1,1,269,0,1,0
3,0,10,1,1,174,0,0,1
3,0,10,1,1,10,1,1,1
3,0,10,1,1,94,1,1,1
3,0,10,1,1,365,1,1,1
3,0,10,1,1,105,1,1,1
3,0,10,1,1,119,1,1,1
3,0,10,1,1,43,1,1,1
3,0,11,3,3,325,1,1,1
3,0,11,3,3,225,1,1,1
3,0,11,3,3,398,0,0,1
3,0,11,3,3,1091,1,1,1
3,0,11,3,3,673,1,1,1
3,0,11,3,3,834,1,0,0
3,0,11,3,3,237,1,1,1
3,0,11,3,3,483,1,1,1
3,0,11,3,3,826,1,0,0
3,0,11,3,3,407,1,1,1
3,0,11,3,3,139,1,1,1
3,0,11,3,3,390,1,1,1
3,0,11,3,3,597,1,0,0
3,0,11,3,3,186,0,1,0
3,0,11,3,3,643,1,1,1
3,0,11,3,3,307,0,0,1
3,0,11,3,3,213,1,1,1
3,0,11,3,3,377,0,0,1
3,0,11,3,3,241,0,0,1
3,0,12,3,3,175,1,1,1
3,0,12,3,3,290,0,0,1
3,0,12,3,3,530,0,0,1
3,0,12,3,3,310,1,1,1
3,0,12,3,3,241,1,1,1
3,0,12,3,3,117,1,1,1
3,0,12,3,3,122,1,1,1
3,0,12,3,3,297,1,1,1
3,0,12,3,3,306,1,1,1
3,0,12,3,3,580,1,1,1
3,0,12,3,3,385,1,1,1
3,0,12,3,3,675,1,0,0
3,0,12,3,3,203,1,1,1
3,0,12,3,3,311,0,1,0
3,0,12,3,3,515,1,1,1
3,0,12,3,3,320,0,0,1
3,0,12,3,3,724,1,0,0
3,0,12,3,3,547,0,0,1
3,0,12,3,3,638,1,1,1
3,0,13,1,1,230,1,1,1
3,0,13,1,1,447,1,1,1
3,0,13,1,1,325,1,1,1
3,0,13,1,1,10,1,1,1
3,0,13,1,1,460,1,1,1
3,0,13,1,1,192,1,1,1
3,0,13,1,1,168,1,1,1
3,0,13,1,1,36,1,1,1
3,0,13,1,1,296,0,1,0
3,0,13,1,1,81,0,0,1
3,0,13,1,1,282,1,1,1
3,0,13,1,1,271,1,1,1
3,0,13,1,1,20,1,1,1
3,0,13,1,1,105,1,1,1
3,0,13,1,1,236,1,1,1
3,0,13,1,1,203,0,0,1
3,0,13,1,1,129,1,1,1
3,0,13,1,1,84,0,0,1
3,0,13,1,1,36,1,1,1
3,0,13,1,1,112,0,0,1
3,0,13,1,1,332,1,1,1
3,0,14,3,3,48,1,1,1
3,0,14,3,3,218,1,1,1
3,0,14,3,3,116,1,1,1
3,0,14,3,3,162,0,0,1
3,0,14,3,3,589,1,1,1
3,0,14,3,3,269,1,1,1
3,0,14,3,3,305,1,1,1
3,0,14,3,3,157,1,1,1
3,0,14,3,3,110,0,0,1
3,0,14,3,3,329,1,1,1
3,0,14,3,3,114,1,1,1
3,0,14,3,3,298,1,0,0
3,0,14,3,3,262,1,1,1
3,0,14,3,3,607,1,1,1
3,0,14,3,3,284,1,0,0
3,0,14,3,3,654,0,0,1
3,0,14,3,3,340,0,0,1
3,0,14,3,3,153,1,1,1
3,0,14,3,3,329,0,0,1
3,0,15,1,1,7,0,0,1
3,0,15,1,1,148,1,1,1
3,0,15,1,1,192,1,1,1
3,0,15,1,1,22,1,1,1
3,0,15,1,1,426,1,1,1
3,0,15,1,1,270,1,1,1
3,0,15,1,1,218,1,1,1
3,0,15,1,1,82,1,1,1
3,0,15,1,1,403,0,1,0
3,0,15,1,1,279,1,1,1
3,0,15,1,1,281,1,1,1
3,0,15,1,1,353,1,1,1
3,0,15,1,1,78,1,1,1
3,0,15,1,1,96,1,1,1
3,0,15,1,1,18,0,0,1
3,0,15,1,1,25,1,1,1
3,0,15,1,1,46,0,0,1
3,0,15,1,1,692,1,1,1
3,0,15,1,1,225,1,1,1
3,0,15,1,1,164,1,1,1
3,0,16,3,3,558,0,1,0
3,0,16,3,3,503,0,1,0
3,0,16,3,3,667,0,1,0
3,0,16,3,3,555,0,1,0
3,0,16,3,3,508,0,1,0
3,0,16,3,3,432,0,0,1
3,0,16,3,3,615,0,1,0
3,0,16,3,3,293,0,1,0
3,0,16,3,3,739,0,1,0
3,0,16,3,3,1436,0,1,0
3,0,16,3,3,1004,0,1,0
3,0,16,3,3,544,0,1,0
3,0,16,3,3,429,0,0,1
3,0,16,3,3,487,0,1,0
3,0,16,3,3,387,0,0,1
3,0,16,3,3,338,0,0,1
3,0,16,3,3,403,0,1,0
3,0,16,3,3,601,0,1,0
3,0,16,3,3,930,0,1,0
3,0,16,3,3,1461,0,1,0
3,0,17,1,1,359,0,0,1
3,0,17,1,1,24,1,1,1
3,0,17,1,1,133,1,1,1
3,0,17,1,1,165,0,0,1
3,0,17,1,1,91,1,1,1
3,0,17,1,1,48,0,0,1
3,0,17,1,1,124,1,1,1
3,0,17,1,1,261,1,1,1
3,0,17,1,1,204,1,1,1
3,0,17,1,1,7,1,1,1
3,0,17,1,1,690,0,0,1
3,0,17,1,1,369,1,1,1
3,0,17,1,1,275,1,1,1
3,0,17,1,1,565,0,0,1
3,0,17,1,1,612,1,1,1
3,0,17,1,1,241,1,1,1
3,0,17,1,1,262,1,1,1
3,0,17,1,1,196,1,1,1
3,0,17,1,1,332,1,1,1
3,0,17,1,1,1199,1,1,1
4,0,1,1,1,750,1,1,1
4,0,1,1,1,431,1,1,1
4,0,1,1,1,416,1,1,1
4,0,1,1,1,356,1,1,1
4,0,1,1,1,447,0,0,1
4,0,1,1,1,471,1,1,1
4,0,1,1,1,356,1,1,1
4,0,1,1,1,69,1,1,1
4,0,1,1,1,491,0,0,1
4,0,1,1,1,460,0,0,1
4,0,1,1,1,30,1,1,1
4,0,1,1,1,447,1,1,1
4,0,1,1,1,314,0,1,0
4,0,1,1,1,387,0,0,1
4,0,1,1,1,97,1,1,1
4,0,1,1,1,430,1,1,1
4,0,1,1,1,105,1,1,1
4,0,1,1,1,253,1,1,1
4,0,1,1,1,381,1,1,1
4,0,1,1,1,72,1,1,1
4,0,1,1,1,404,1,1,1
4,0,2,3,3,498,1,0,0
4,0,2,3,3,273,1,1,1
4,0,2,3,3,1225,1,1,1
4,0,2,3,3,393,1,1,1
4,0,2,3,3,167,1,1,1
4,0,2,3,3,423,1,0,0
4,0,2,3,3,444,1,1,1
4,0,2,3,3,22,1,1,1
4,0,2,3,3,277,1,1,1
4,0,2,3,3,397,0,1,0
4,0,2,3,3,199,0,0,1
4,0,2,3,3,799,1,0,0
4,0,2,3,3,264,1,1,1
4,0,2,3,3,1250,1,1,1
4,0,2,3,3,277,1,0,0
4,0,2,3,3,202,0,1,0
4,0,2,3,3,473,0,0,1
4,0,2,3,3,343,0,0,1
4,0,3,1,1,161,1,1,1
4,0,3,1,1,143,1,1,1
4,0,3,1,1,387,0,0,1
4,0,3,1,1,39,0,1,0
4,0,3,1,1,394,0,1,0
4,0,3,1,1,370,0,0,1
4,0,3,1,1,109,1,1,1
4,0,3,1,1,420,1,1,1
4,0,3,1,1,379,1,1,1
4,0,3,1,1,4,1,1,1
4,0,3,1,1,430,1,1,1
4,0,3,1,1,380,1,1,1
4,0,3,1,1,458,1,1,1
4,0,3,1,1,378,1,1,1
4,0,3,1,1,498,0,0,1
4,0,3,1,1,377,1,1,1
4,0,3,1,1,471,1,1,1
4,0,3,1,1,666,1,1,1
4,0,3,1,1,26,1,1,1
4,0,3,1,1,87,1,1,1
4,0,4,3,3,30,0,0,1
4,0,4,3,3,157,1,1,1
4,0,4,3,3,340,1,0,0
4,0,4,3,3,502,1,1,1
4,0,4,3,3,171,1,1,1
4,0,4,3,3,90,1,1,1
4,0,4,3,3,429,0,0,1
4,0,4,3,3,357,1,1,1
4,0,4,3,3,201,1,1,1
4,0,4,3,3,132,1,0,0
4,0,4,3,3,77,1,1,1
4,0,4,3,3,681,1,1,1
4,0,4,3,3,125,1,1,1
4,0,4,3,3,202,0,0,1
4,0,4,3,3,83,1,1,1
4,0,4,3,3,228,0,0,1
4,0,4,3,3,180,0,0,1
4,0,4,3,3,94,1,0,0
4,0,5,1,1,445,0,0,1
4,0,5,1,1,394,1,1,1
4,0,5,1,1,305,1,1,1
4,0,5,1,1,440,1,1,1
4,0,5,1,1,359,1,1,1
4,0,5,1,1,344,1,1,1
4,0,5,1,1,451,0,0,1
4,0,5,1,1,436,0,0,1
4,0,5,1,1,145,1,1,1
4,0,5,1,1,296,1,1,1
4,0,5,1,1,348,1,1,1
4,0,5,1,1,146,1,1,1
4,0,5,1,1,411,0,1,0
4,0,5,1,1,68,1,1,1
4,0,5,1,1,387,1,1,1
4,0,5,1,1,462,1,1,1
4,0,5,1,1,364,1,1,1
4,0,5,1,1,333,1,1,1
4,0,6,3,3,172,1,1,1
4,0,6,3,3,238,1,1,1
4,0,6,3,3,476,1,1,1
4,0,6,3,3,606,1,1,1
4,0,6,3,3,231,0,0,1
4,0,6,3,3,215,0,0,1
4,0,6,3,3,235,1,1,1
4,0,6,3,3,88,1,1,1
4,0,6,3,3,290,1,0,0
4,0,6,3,3,405,0,0,1
4,0,6,3,3,113,0,0,1
4,0,6,3,3,194,1,1,1
4,0,6,3,3,1327,1,0,0
4,0,6,3,3,46,0,0,1
4,0,6,3,3,82,1,1,1
4,0,6,3,3,101,1,1,1
4,0,6,3,3,858,1,0,0
4,0,6,3,3,304,1,1,1
4,0,7,1,1,165,1,1,1
4,0,7,1,1,438,1,1,1
4,0,7,1,1,364,1,1,1
4,0,7,1,1,462,1,1,1
4,0,7,1,1,367,0,0,1
4,0,7,1,1,240,1,1,1
4,0,7,1,1,474,0,0,1
4,0,7,1,1,23,0,0,1
4,0,7,1,1,249,1,1,1
4,0,7,1,1,454,1,1,1
4,0,7,1,1,110,1,1,1
4,0,7,1,1,5,1,1,1
4,0,7,1,1,406,1,1,1
4,0,7,1,1,487,1,1,1
4,0,7,1,1,431,0,0,1
4,0,7,1,1,256,1,1,1
4,0,8,3,3,39,1,1,1
4,0,8,3,3,418,1,1,1
4,0,8,3,3,333,1,1,1
4,0,8,3,3,508,1,0,0
4,0,8,3,3,169,1,1,1
4,0,8,3,3,626,1,1,1
4,0,8,3,3,209,0,0,1
4,0,8,3,3,138,0,0,1
4,0,8,3,3,265,1,1,1
4,0,8,3,3,121,1,1,1
4,0,8,3,3,727,1,1,1
4,0,8,3,3,479,0,1,0
4,0,8,3,3,235,1,1,1
4,0,8,3,3,909,1,1,1
4,0,8,3,3,425,0,0,1
4,0,8,3,3,497,1,1,1
4,0,8,3,3,439,1,1,1
4,0,8,3,3,238,0,1,0
4,0,10,1,1,464,0,0,1
4,0,10,1,1,60,1,1,1
4,0,10,1,1,396,1,1,1
4,0,10,1,1,449,1,1,1
4,0,10,1,1,424,0,0,1
4,0,10,1,1,405,1,1,1
4,0,10,1,1,486,0,0,1
4,0,10,1,1,384,1,1,1
4,0,10,1,1,353,1,1,1
4,0,10,1,1,64,1,1,1
4,0,10,1,1,385,1,1,1
4,0,10,1,1,395,1,1,1
4,0,10,1,1,346,0,1,0
4,0,10,1,1,483,0,0,1
4,0,10,1,1,480,1,1,1
4,0,10,1,1,28,1,1,1
4,0,10,1,1,386,1,1,1
4,0,10,1,1,427,1,1,1
4,0,11,3,3,457,1,1,1
4,0,11,3,3,350,0,0,1
4,0,11,3,3,128,1,1,1
4,0,11,3,3,110,1,1,1
4,0,11,3,3,1061,1,1,1
4,0,11,3,3,523,1,0,0
4,0,11,3,3,404,1,1,1
4,0,11,3,3,48,1,1,1
4,0,11,3,3,392,1,1,1
4,0,11,3,3,918,1,0,0
4,0,11,3,3,290,1,1,1
4,0,11,3,3,752,1,1,1
4,0,11,3,3,126,0,0,1
4,0,11,3,3,482,1,1,1
4,0,11,3,3,282,0,0,1
4,0,11,3,3,503,1,1,1
4,0,11,3,3,321,0,0,1
4,0,11,3,3,489,0,0,1
4,0,12,3,3,10,1,1,1
4,0,12,3,3,251,0,0,1
4,0,12,3,3,32,0,0,1
4,0,12,3,3,431,1,1,1
4,0,12,3,3,1144,1,1,1
4,0,12,3,3,105,1,1,1
4,0,12,3,3,259,1,1,1
4,0,12,3,3,1159,1,1,1
4,0,12,3,3,713,1,0,0
4,0,12,3,3,479,1,0,0
4,0,12,3,3,153,1,1,1
4,0,12,3,3,390,1,1,1
4,0,12,3,3,317,1,0,0
4,0,12,3,3,331,0,0,1
4,0,12,3,3,363,1,1,1
4,0,12,3,3,480,0,1,0
4,0,12,3,3,32,1,0,0
4,0,12,3,3,243,0,0,1
4,0,12,3,3,206,1,1,1
4,0,13,1,1,76,1,1,1
4,0,13,1,1,480,1,1,1
4,0,13,1,1,302,1,1,1
4,0,13,1,1,295,1,1,1
4,0,13,1,1,6,1,1,1
4,0,13,1,1,348,1,1,1
4,0,13,1,1,372,1,1,1
4,0,13,1,1,356,1,1,1
4,0,13,1,1,292,0,1,0
4,0,13,1,1,53,0,0,1
4,0,13,1,1,475,1,1,1
4,0,13,1,1,385,1,1,1
4,0,13,1,1,403,1,1,1
4,0,13,1,1,2,1,1,1
4,0,13,1,1,332,1,1,1
4,0,13,1,1,433,0,1,0
4,0,13,1,1,236,1,1,1
4,0,13,1,1,21,0,0,1
4,0,13,1,1,494,1,1,1
4,0,13,1,1,82,0,0,1
4,0,13,1,1,40,1,0,0
4,0,14,3,3,485,1,1,1
4,0,14,3,3,177,1,1,1
4,0,14,3,3,761,1,1,1
4,0,14,3,3,382,0,0,1
4,0,14,3,3,596,1,1,1
4,0,14,3,3,367,1,1,1
4,0,14,3,3,221,1,1,1
4,0,14,3,3,151,0,0,1
4,0,14,3,3,433,1,1,1
4,0,14,3,3,315,1,0,0
4,0,14,3,3,51,1,1,1
4,0,14,3,3,650,1,0,0
4,0,14,3,3,806,1,0,0
4,0,14,3,3,36,1,0,0
4,0,14,3,3,312,0,0,1
4,0,14,3,3,225,0,0,1
4,0,14,3,3,564,1,0,0
4,0,14,3,3,61,0,0,1
4,0,15,1,1,461,0,0,1
4,0,15,1,1,187,0,0,1
4,0,15,1,1,15,1,1,1
4,0,15,1,1,365,1,1,1
4,0,15,1,1,412,1,1,1
4,0,15,1,1,349,1,1,1
4,0,15,1,1,445,1,1,1
4,0,15,1,1,291,1,1,1
4,0,15,1,1,355,1,1,1
4,0,15,1,1,429,0,0,1
4,0,15,1,1,89,1,1,1
4,0,15,1,1,149,1,1,1
4,0,15,1,1,417,1,1,1
4,0,15,1,1,369,1,1,1
4,0,15,1,1,168,0,0,1
4,0,15,1,1,344,1,1,1
4,0,15,1,1,470,0,1,0
4,0,15,1,1,178,1,1,1
4,0,15,1,1,33,1,1,1
4,0,16,3,3,45,0,1,0
4,0,16,3,3,179,0,0,1
4,0,16,3,3,150,0,1,0
4,0,16,3,3,129,0,1,0
4,0,16,3,3,780,0,1,0
4,0,16,3,3,192,0,0,1
4,0,16,3,3,425,0,0,1
4,0,16,3,3,149,0,1,0
4,0,16,3,3,85,0,1,0
4,0,16,3,3,683,0,0,1
4,0,16,3,3,1090,0,1,0
4,0,16,3,3,299,0,0,1
4,0,16,3,3,422,0,0,1
4,0,16,3,3,237,0,1,0
4,0,16,3,3,330,0,1,0
4,0,16,3,3,326,0,1,0
4,0,16,3,3,310,0,1,0
4,0,17,1,1,141,0,0,1
4,0,17,1,1,209,1,1,1
4,0,17,1,1,279,1,1,1
4,0,17,1,1,408,0,0,1
4,0,17,1,1,331,1,1,1
4,0,17,1,1,455,0,0,1
4,0,17,1,1,376,1,1,1
4,0,17,1,1,316,1,1,1
4,0,17,1,1,467,1,1,1
4,0,17,1,1,321,1,1,1
4,0,17,1,1,373,0,0,1
4,0,17,1,1,11,1,1,1
4,0,17,1,1,442,1,1,1
4,0,17,1,1,120,1,1,1
4,0,17,1,1,1,1,1,1
4,0,17,1,1,153,1,1,1
4,0,17,1,1,432,1,1,1
4,0,17,1,1,356,1,1,1
4,0,17,1,1,435,1,1,1
6,0,1,1,1,257,1,1,1
6,0,1,1,1,236,1,1,1
6,0,1,1,1,353,1,1,1
6,0,1,1,1,331,1,1,1
6,0,1,1,1,314,0,0,1
6,0,1,1,1,185,1,1,1
6,0,1,1,1,243,1,1,1
6,0,1,1,1,184,1,1,1
6,0,1,1,1,329,0,0,1
6,0,1,1,1,230,0,1,0
6,0,1,1,1,366,1,1,1
6,0,1,1,1,323,1,1,1
6,0,1,1,1,274,0,1,0
6,0,1,1,1,326,0,0,1
6,0,1,1,1,231,1,1,1
6,0,1,1,1,325,1,1,1
6,0,1,1,1,289,1,1,1
6,0,1,1,1,273,1,1,1
6,0,1,1,1,295,1,1,1
6,0,1,1,1,366,1,1,1
6,0,1,1,1,296,1,1,1
6,0,2,3,3,322,1,1,1
6,0,2,3,3,396,1,1,1
6,0,2,3,3,59,1,1,1
6,0,2,3,3,81,1,1,1
6,0,2,3,3,390,1,1,1
6,0,2,3,3,300,1,1,1
6,0,2,3,3,76,1,1,1
6,0,2,3,3,331,1,1,1
6,0,2,3,3,304,1,1,1
6,0,2,3,3,271,0,0,1
6,0,2,3,3,157,1,1,1
6,0,2,3,3,345,1,1,1
6,0,2,3,3,368,1,1,1
6,0,2,3,3,425,1,1,1
6,0,2,3,3,13,1,1,1
6,0,2,3,3,14,0,0,1
6,0,2,3,3,286,0,1,0
6,0,2,3,3,319,0,1,0
6,0,3,1,1,208,1,1,1
6,0,3,1,1,352,0,0,1
6,0,3,1,1,330,0,1,0
6,0,3,1,1,241,0,1,0
6,0,3,1,1,276,0,0,1
6,0,3,1,1,338,1,1,1
6,0,3,1,1,213,1,1,1
6,0,3,1,1,290,1,1,1
6,0,3,1,1,261,1,1,1
6,0,3,1,1,301,1,1,1
6,0,3,1,1,256,1,1,1
6,0,3,1,1,269,1,1,1
6,0,3,1,1,220,1,1,1
6,0,3,1,1,323,1,1,1
6,0,3,1,1,333,0,0,1
6,0,3,1,1,206,1,1,1
6,0,3,1,1,328,1,1,1
6,0,3,1,1,344,1,1,1
6,0,3,1,1,388,1,1,1
6,0,3,1,1,256,1,1,1
6,0,4,3,3,301,1,1,1
6,0,4,3,3,342,0,0,1
6,0,4,3,3,343,1,1,1
6,0,4,3,3,300,1,1,1
6,0,4,3,3,400,1,0,0
6,0,4,3,3,466,1,1,1
6,0,4,3,3,111,1,1,1
6,0,4,3,3,97,0,0,1
6,0,4,3,3,354,1,1,1
6,0,4,3,3,441,1,1,1
6,0,4,3,3,327,0,0,1
6,0,4,3,3,259,1,1,1
6,0,4,3,3,438,0,0,1
6,0,4,3,3,367,1,1,1
6,0,5,1,1,472,1,1,1
6,0,5,1,1,322,0,1,0
6,0,5,1,1,359,1,1,1
6,0,5,1,1,403,1,1,1
6,0,5,1,1,280,1,1,1
6,0,5,1,1,311,1,1,1
6,0,5,1,1,280,1,1,1
6,0,5,1,1,325,1,1,1
6,0,5,1,1,411,0,0,1
6,0,5,1,1,347,0,0,1
6,0,5,1,1,353,1,1,1
6,0,5,1,1,290,1,1,1
6,0,5,1,1,271,1,1,1
6,0,5,1,1,256,0,1,0
6,0,5,1,1,306,1,1,1
6,0,5,1,1,63,0,0,1
6,0,5,1,1,358,1,1,1
6,0,5,1,1,250,1,1,1
6,0,5,1,1,21,1,1,1
6,0,5,1,1,264,1,1,1
6,0,5,1,1,265,1,1,1
6,0,5,1,1,227,1,1,1
6,0,6,3,3,1032,1,1,1
6,0,6,3,3,122,1,1,1
6,0,6,3,3,183,1,1,1
6,0,6,3,3,170,1,1,1
6,0,6,3,3,350,0,1,0
6,0,6,3,3,368,1,1,1
6,0,6,3,3,368,1,1,1
6,0,6,3,3,419,0,0,1
6,0,6,3,3,430,1,1,1
6,0,6,3,3,499,1,1,1
6,0,6,3,3,185,1,1,1
6,0,6,3,3,361,0,0,1
6,0,6,3,3,217,1,1,1
6,0,6,3,3,455,1,1,1
6,0,6,3,3,941,1,1,1
6,0,6,3,3,476,1,1,1
6,0,7,1,1,311,1,1,1
6,0,7,1,1,350,1,1,1
6,0,7,1,1,240,1,1,1
6,0,7,1,1,199,1,1,1
6,0,7,1,1,218,1,1,1
6,0,7,1,1,203,1,1,1
6,0,7,1,1,168,0,1,0
6,0,7,1,1,224,1,1,1
6,0,7,1,1,380,1,1,1
6,0,7,1,1,300,0,0,1
6,0,7,1,1,257,0,1,0
6,0,7,1,1,403,1,1,1
6,0,7,1,1,211,1,1,1
6,0,7,1,1,414,0,0,1
6,0,7,1,1,304,1,1,1
6,0,7,1,1,242,1,1,1
6,0,7,1,1,211,1,1,1
6,0,7,1,1,386,1,1,1
6,0,7,1,1,179,1,1,1
6,0,7,1,1,136,0,1,0
6,0,7,1,1,420,1,1,1
6,0,8,3,3,308,1,1,1
6,0,8,3,3,303,1,1,1
6,0,8,3,3,348,1,1,1
6,0,8,3,3,357,1,0,0
6,0,8,3,3,368,1,1,1
6,0,8,3,3,309,1,1,1
6,0,8,3,3,344,0,0,1
6,0,8,3,3,243,0,1,0
6,0,8,3,3,325,1,1,1
6,0,8,3,3,12,1,1,1
6,0,8,3,3,467,1,1,1
6,0,8,3,3,389,0,1,0
6,0,8,3,3,457,1,1,1
6,0,8,3,3,351,1,1,1
6,0,8,3,3,435,0,0,1
6,0,8,3,3,344,1,1,1
6,0,8,3,3,116,1,1,1
6,0,8,3,3,428,0,0,1
6,0,10,1,1,281,0,1,0
6,0,10,1,1,432,1,1,1
6,0,10,1,1,287,1,1,1
6,0,10,1,1,258,1,1,1
6,0,10,1,1,390,0,0,1
6,0,10,1,1,251,1,1,1
6,0,10,1,1,228,0,1,0
6,0,10,1,1,335,1,1,1
6,0,10,1,1,283,1,1,1
6,0,10,1,1,56,1,1,1
6,0,10,1,1,317,1,1,1
6,0,10,1,1,252,1,1,1
6,0,10,1,1,226,1,1,1
6,0,10,1,1,90,0,1,0
6,0,10,1,1,351,0,0,1
6,0,10,1,1,227,1,1,1
6,0,10,1,1,297,1,1,1
6,0,10,1,1,252,1,1,1
6,0,10,1,1,326,1,1,1
6,0,10,1,1,202,1,1,1
6,0,10,1,1,202,1,1,1
6,0,11,3,3,335,1,1,1
6,0,11,3,3,282,1,1,1
6,0,11,3,3,360,0,0,1
6,0,11,3,3,341,1,1,1
6,0,11,3,3,355,1,1,1
6,0,11,3,3,311,1,1,1
6,0,11,3,3,344,1,1,1
6,0,11,3,3,338,1,1,1
6,0,11,3,3,360,1,1,1
6,0,11,3,3,367,1,1,1
6,0,11,3,3,340,1,1,1
6,0,11,3,3,421,1,1,1
6,0,11,3,3,312,1,1,1
6,0,11,3,3,437,1,1,1
