Subject,Is_Calming_Music,Trial_Number,Difficulty,Letter_Ascii,Response_Time,Correct_Response,Actual_Response,Answered_Correctly
8,1,5,3,73,204,1,1,1
8,1,5,3,86,77,1,1,1
8,1,6,1,82,84,1,1,1
8,1,6,1,79,194,1,1,1
8,1,6,1,80,90,1,1,1
8,1,6,1,80,348,0,0,1
8,1,6,1,80,292,0,0,1
8,1,6,1,85,172,1,1,1
8,1,6,1,90,77,1,1,1
8,1,6,1,85,765,1,1,1
8,1,6,1,77,309,1,1,1
